trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,11.716271499999493,11.716271499999493,11.716271499999493,11.716271499999493,11.716271499999493,11.716271499999493,11.716271499999493,11.716271499999493,0.003040792000319925,16.876277332999962,4.0,1.954496416999973,2.0,3.246883499999967,2.0,4.400297541000327,2.0074060359192742,5.183091083999898,0.021384928716904276,-0.390020366598778,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981872,001,A,2023-04-24_16h39.27.344,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.454995124999186,17.454995124999186,space,0.4902070830012235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981872,001,A,2023-04-24_16h39.27.344,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97020670799975,17.97020670799975,space,0.22318895800162863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981872,001,A,2023-04-24_16h39.27.344,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21265087499887,18.21265087499887,space,0.2724733330014715,,,,,,,,,,,,,,,,,,,,,,,,,,,981872,001,A,2023-04-24_16h39.27.344,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,18.50108920799903,space,0.5276931659991533,,,,,,,,,,,,,,,981872,001,A,2023-04-24_16h39.27.344,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.048027875000116,21.056674833000216,21.056674833000216,23.070920332998867,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,23.357460999999603,,,,,,,,
