trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.461975666999933,11.461975666999933,space,0.6865592499962077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577980,001,A,2023-05-10_11h14.10.453,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,12.18121137500566,12.18121137500566,space,0.1680008330004057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577980,001,A,2023-05-10_11h14.10.453,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,12.381067958005588,12.381067958005588,space,0.1550060419976944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577980,001,A,2023-05-10_11h14.10.453,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,12.54927379199944,space,0.17420133299310692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577980,001,A,2023-05-10_11h14.10.453,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.731288583003334,14.76007324999955,16.749319875001675,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,17.07866208300402,left,0,1.2465466669964371,18.373966333005228,18.373966333005228,18.373966333005228,18.373966333005228,18.373966333005228,18.373966333005228,18.373966333005228,18.373966333005228,18.850375250010984,18.850375250010984,18.913354917007382,20.317073958009132,20.317073958009132,20.398663542000577,20.398663542000577,20.398663542000577,0.023568832999444567,20.398663542000577,20.398663542000577,,,,,,,,
