trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.936851749997004,11.936851749997004,space,0.8539387490018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856948,001,A,2023-05-10_11h36.40.978,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,12.829772500001127,12.829772500001127,space,0.12231454100401606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856948,001,A,2023-05-10_11h36.40.978,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,12.971278124998207,12.971278124998207,space,0.15010937400802504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856948,001,A,2023-05-10_11h36.40.978,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,13.136163333998411,space,0.17958304200146813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856948,001,A,2023-05-10_11h36.40.978,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32719804199587,15.339044833992375,15.339044833992375,17.345375999997486,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,17.73306958399189,left,0,1.0735846250026952,18.86045212499448,18.86045212499448,18.86045212499448,18.86045212499448,18.86045212499448,18.86045212499448,18.86045212499448,18.86045212499448,19.33123795899155,19.33123795899155,19.394245208997745,20.88765579200117,20.88765579200117,20.88765579200117,0.02624266699422151,20.88765579200117,20.88765579200117,,,,,,,,
