trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.373571083007846,11.373571083007846,space,0.8934875840059249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312653,001,A,2023-05-10_11h14.46.953,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,12.303366000007372,12.303366000007372,space,0.2813458749878919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312653,001,A,2023-05-10_11h14.46.953,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,12.619323999999324,12.619323999999324,space,0.29058762498607393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312653,001,A,2023-05-10_11h14.46.953,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,12.933647750003729,space,0.5078907919960329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312653,001,A,2023-05-10_11h14.46.953,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.447816832995159,15.4755807909969,17.48512708299677,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,17.842466040994623,19.824148875006358,left,0,2.6612869999953546,20.560308290994726,20.560308290994726,20.560308290994726,20.560308290994726,20.560308290994726,20.560308290994726,20.560308290994726,20.560308290994726,21.044102790998295,21.044102790998295,21.07629033300327,22.51543495799706,22.51543495799706,22.576317915998516,22.576317915998516,22.576317915998516,0.016697500002919696,22.576317915998516,22.576317915998516,,,,,,,,
