trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,12.1610056669997,12.1610056669997,12.1610056669997,12.1610056669997,12.1610056669997,12.1610056669997,12.1610056669997,12.1610056669997,0.0030281669987743953,17.672983667000153,4.0,2.8710425829995074,2.0,3.8471908749997965,2.0,4.620309166999505,1.9888909461210886,5.533993332999671,0.013238289205702648,-0.3910386965376782,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321359,001,A,2023-04-24_16h35.30.032,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.271145583999896,18.271145583999896,space,0.670795748997989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321359,001,A,2023-04-24_16h35.30.032,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.985315624999203,18.985315624999203,space,0.16811154099923442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321359,001,A,2023-04-24_16h35.30.032,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.188148834000458,19.188148834000458,space,0.349317082998823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321359,001,A,2023-04-24_16h35.30.032,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,19.5606842090001,space,1.0452673739982856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321359,001,A,2023-04-24_16h35.30.032,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.620829749999757,22.63037020900083,22.63037020900083,24.643649708999874,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,24.959529334000763,26.940005791999283,left,0,2.655666624999867,27.673699791999752,27.673699791999752,27.673699791999752,27.673699791999752,27.673699791999752,27.673699791999752,27.673699791999752,27.673699791999752,28.149220667000918,28.149220667000918,28.213737000000037,29.69597879200046,29.69597879200046,29.69597879200046,0.024649291999594425,29.69597879200046,29.69597879200046,1.0,1.721992541999498,"[0.05702647657841141, 0.05295315682281059, 0.43279022403258655]","[0.003054989816700611, -0.3044806517311609, -0.29938900203665986]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.6262489580003603, 2.4066270000002987, 3.216513875000601]",['validate'],1,2.4832911670000613,32.87362583399954,32.87362583399954,,,,,,,,
