trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.884143082999799,11.884143082999799,11.884143082999799,11.884143082999799,11.884143082999799,11.884143082999799,11.884143082999799,11.884143082999799,0.003012375000253087,18.276525708002737,3.0,3.8855953750025947,2.0,4.668511333999049,2.0,5.651556583998172,1.9851879281614515,6.3772903329991095,0.018329938900203666,-0.36761710794297353,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664741,001,A,2023-04-24_17h35.50.600,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.866326082999876,18.866326082999876,space,0.9124789579982462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664741,001,A,2023-04-24_17h35.50.600,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.819285417001083,19.819285417001083,space,0.1522959579997405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664741,001,A,2023-04-24_17h35.50.600,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.991185500002757,19.991185500002757,space,0.2713595829991391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664741,001,A,2023-04-24_17h35.50.600,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,20.281529125000816,space,0.45347804199627717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664741,001,A,2023-04-24_17h35.50.600,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.746485708001273,22.756798166999943,22.756798166999943,24.76038687500113,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,25.085378333002154,right,0,1.9610124159989937,27.094978000000992,27.094978000000992,27.094978000000992,27.094978000000992,27.094978000000992,27.094978000000992,27.094978000000992,27.094978000000992,27.565861667000718,27.565861667000718,27.627138958003343,29.035412542001723,29.035412542001723,29.11611754200203,29.11611754200203,29.11611754200203,0.0235036250014673,29.11611754200203,29.11611754200203,,,,,,,,
