trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,24.102697124999395,24.102697124999395,space,10.76645754099809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302267,001,A,2023-06-29_15h18.48.421,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.91621691700129,34.91621691700129,space,0.14977929100132314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302267,001,A,2023-06-29_15h18.48.421,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.07271274999948,35.07271274999948,space,0.19788004099973477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302267,001,A,2023-06-29_15h18.48.421,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,35.28657741700226,space,0.4966566660004901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302267,001,A,2023-06-29_15h18.48.421,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78847095799938,37.803478917001485,37.803478917001485,39.81288441699871,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,40.1494409170009,42.13354199999958,left,0,5.075800000002346,45.27140141700147,45.27140141700147,45.27140141700147,45.27140141700147,45.27140141700147,45.27140141700147,45.27140141700147,45.27140141700147,45.75549208300072,45.75549208300072,45.782150125000044,,,,,,,,
