trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,15.184397165998234,15.184397165998234,space,1.2939275419921614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841160,001,A,2023-05-10_11h40.45.640,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,16.51677745800407,16.51677745800407,space,0.26295245900109876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841160,001,A,2023-05-10_11h40.45.640,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,16.800501666002674,16.800501666002674,space,0.5689370000036433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841160,001,A,2023-05-10_11h40.45.640,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,17.40006541600451,space,0.5467865419923328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841160,001,A,2023-05-10_11h40.45.640,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.965134583006147,19.989000290996046,19.989000290996046,21.991663708002307,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,22.361709457996767,left,0,1.072117874995456,23.48324520800088,23.48324520800088,23.48324520800088,23.48324520800088,23.48324520800088,23.48324520800088,23.48324520800088,23.48324520800088,23.95972124999389,23.95972124999389,24.023257624998223,25.423395165998954,25.423395165998954,25.499457915997482,25.499457915997482,25.499457915997482,0.014056833009817638,25.499457915997482,25.499457915997482,,,,,,,,
