trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,impact,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,12.666799458005698,12.666799458005698,12.666799458005698,12.666799458005698,12.666799458005698,12.666799458005698,12.666799458005698,12.666799458005698,0.0023942920088302344,17.618997250014218,3.0,1.637013958999887,2.0,4.184124374995008,3.0,3.1999172090145294,2.003703017959637,4.975744374998612,0.018329938900203666,-0.3920570264765784,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879040,001,A,2023-04-14_14h40.29.725,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.392565707996255,18.392565707996255,space,0.6222971249953844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879040,001,A,2023-04-14_14h40.29.725,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.067119375016773,19.067119375016773,space,0.15048820798983797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879040,001,A,2023-04-14_14h40.29.725,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23026966600446,19.23026966600446,space,0.21257400000467896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879040,001,A,2023-04-14_14h40.29.725,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,19.45848237501923,space,0.1873625419975724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879040,001,A,2023-04-14_14h40.29.725,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,31.72298041600152,space,0.5666591249755584,19.658997207996435,21.67883212500601,21.67883212500601,23.6603620829992,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,24.068217916006688,right,0,0.3703863749979064,24.4760696250014,24.4760696250014,24.4760696250014,24.4760696250014,24.4760696250014,24.4760696250014,24.4760696250014,24.4760696250014,24.956452291022288,24.956452291022288,25.00753541602171,26.441749582998455,26.441749582998455,26.487674833013443,26.487674833013443,26.487674833013443,0.011604041996179149,26.487674833013443,26.487674833013443,2.0,1.491485291015124,"[0.10183299389002037, 0.05295315682281059, 0.43584521384928715]","[0.004073319755600814, -0.29429735234215887, -0.29022403258655805]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.3939970420033205, 2.061594500002684, 2.6015980840020347]",['validate'],1,2.143343665986322,29.059303500020178,29.059303500020178,space,0.6553700829972513,29.72582183300983,31.72298041600152,879040,001,A,2023-04-14_14h40.29.725,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.30924279100145,34.30304983301903,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,34.69030987500446,left,0,0.5594622499775141,35.27770433301339,35.27770433301339,35.27770433301339,35.27770433301339,35.27770433301339,35.27770433301339,35.27770433301339,35.27770433301339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
