trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,question_mark_training.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.303264625021257,10.303264625021257,10.303264625021257,10.303264625021257,10.303264625021257,10.303264625021257,10.303264625021257,10.303264625021257,0.0024223749933298677,14.513210791017627,3.0,2.064952417014865,2.0,2.72761654201895,2.0,3.347904959024163,1.9981484910201814,4.235986874991795,-0.017311608961303463,-0.3696537678207739,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975896,001,A,2023-04-13_16h17.33.420,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.37678341602441,15.37678341602441,space,0.6595495000074152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975896,001,A,2023-04-13_16h17.33.420,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08957283300697,16.08957283300697,space,0.14795695801149122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975896,001,A,2023-04-13_16h17.33.420,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2573827910237,16.2573827910237,space,0.18632762497873046,,,,,,,,,,,,,,,,,,,,,,,,,,,975896,001,A,2023-04-13_16h17.33.420,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,16.470499500021106,space,0.4223998330126051,,,,,,,,,,,,,,,975896,001,A,2023-04-13_16h17.33.420,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.90199491599924,18.94083570802468,19.906246583006578,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,20.19204333302332,22.16811116601457,,,,,,,,
