trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,12.542544500000076,12.542544500000076,space,0.8490855419950094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117798,001,A,2023-05-11_10h57.34.538,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43272966700897,13.43272966700897,space,0.1123708329978399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117798,001,A,2023-05-11_10h57.34.538,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.580289500008803,13.580289500008803,space,0.12971050098713022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117798,001,A,2023-05-11_10h57.34.538,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,13.724222832999658,space,0.1479937089898158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117798,001,A,2023-05-11_10h57.34.538,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.88011420800467,15.89019633299904,15.89019633299904,17.90554904199962,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,18.266490958005306,left,0,0.9251562919962453,19.243883167000604,19.243883167000604,19.243883167000604,19.243883167000604,19.243883167000604,19.243883167000604,19.243883167000604,19.243883167000604,19.73630525000044,19.73630525000044,19.76687145800679,,,,,,,,
