Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.5763967909952,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,594.9258296249973,,right,0,0.25557608300005086,595.2286679999961,595.2286679999961,595.2286679999961,595.2286679999961,595.2286679999961,595.2286679999961,595.2286679999961,595.2286679999961,595.7223284159991,595.7223284159991,595.7541567500011,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2164324159967,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,597.5505977079956,,right,0,0.3255761670006905,597.9235656660021,597.9235656660021,597.9235656660021,597.9235656660021,597.9235656660021,597.9235656660021,597.9235656660021,597.9235656660021,598.4114717909979,598.4114717909979,598.4434004159993,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.9037715829982,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,600.2344714579958,,right,0,0.24396400000114227,600.5125058330013,600.5125058330013,600.5125058330013,600.5125058330013,600.5125058330013,600.5125058330013,600.5125058330013,600.5125058330013,600.9992068749998,600.9992068749998,601.030124500001,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4989090410018,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,602.8040497499969,,right,0,0.24988262500119163,603.0830060829976,603.0830060829976,603.0830060829976,603.0830060829976,603.0830060829976,603.0830060829976,603.0830060829976,603.0830060829976,603.5789642500022,603.5789642500022,603.6108048329988,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0727826250004,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,605.4028292910007,,right,0,0.25320550000469666,605.6943521659996,605.6943521659996,605.6943521659996,605.6943521659996,605.6943521659996,605.6943521659996,605.6943521659996,605.6943521659996,606.1887220829958,606.1887220829958,606.220676375,607.6524662500015,607.6524662500015,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6800027499994,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,607.9957616659958,,right,0,0.34910866700374754,608.3765009999988,608.3765009999988,608.3765009999988,608.3765009999988,608.3765009999988,608.3765009999988,608.3765009999988,608.3765009999988,608.8612544999996,608.8612544999996,608.8933259159967,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.359398749999,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,610.6912264159982,,left,0,0.25720408300549025,610.9790077500002,610.9790077500002,610.9790077500002,610.9790077500002,610.9790077500002,610.9790077500002,610.9790077500002,610.9790077500002,611.4707446249959,611.4707446249959,611.5028193329999,612.9386263749984,612.9386263749984,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9644734159956,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,613.2583874159973,,left,0,0.27618604200688424,613.5788656660006,613.5788656660006,613.5788656660006,613.5788656660006,613.5788656660006,613.5788656660006,613.5788656660006,613.5788656660006,614.079899874996,614.079899874996,614.1119708749975,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.554178665996,615.883051249999,615.883051249999,615.883051249999,615.883051249999,615.883051249999,615.883051249999,615.883051249999,615.883051249999,615.883051249999,615.883051249999,,left,0,0.22594312500586966,616.1452772080011,616.1452772080011,616.1452772080011,616.1452772080011,616.1452772080011,616.1452772080011,616.1452772080011,616.1452772080011,616.6364853749983,616.6364853749983,616.6685219999999,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.1355332499952,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,618.4616799159994,,left,0,0.25701416700030677,618.7515405410013,618.7515405410013,618.7515405410013,618.7515405410013,618.7515405410013,618.7515405410013,618.7515405410013,618.7515405410013,619.2481676659954,619.2481676659954,619.2799183749958,620.7165574999963,620.7165574999963,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7302201659986,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,621.0905037499979,,left,0,0.02757995799765922,621.1512444580003,621.1512444580003,621.1512444580003,621.1512444580003,621.1512444580003,621.1512444580003,621.1512444580003,621.1512444580003,621.6406628330005,621.6406628330005,621.6724884579962,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1404167500004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,623.5055933330004,,left,0,0.3060752500023227,623.8522250829992,623.8522250829992,623.8522250829992,623.8522250829992,623.8522250829992,623.8522250829992,623.8522250829992,623.8522250829992,624.3394252079961,624.3394252079961,624.3713639999987,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.8354217910019,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,626.1609419160013,,left,0,0.2337954169997829,626.4272706249976,626.4272706249976,626.4272706249976,626.4272706249976,626.4272706249976,626.4272706249976,626.4272706249976,626.4272706249976,626.9161929580005,626.9161929580005,626.948007125,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4125304580011,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,628.7433907079976,,left,0,0.37092500000289874,629.1531280830022,629.1531280830022,629.1531280830022,629.1531280830022,629.1531280830022,629.1531280830022,629.1531280830022,629.1531280830022,629.647421499998,629.647421499998,629.6794010829981,631.1159810829995,631.1159810829995,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.1317687909977,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,631.4375352909992,,left,0,0.20657500000379514,631.6778938749994,631.6778938749994,631.6778938749994,631.6778938749994,631.6778938749994,631.6778938749994,631.6778938749994,631.6778938749994,632.1657755409979,632.1657755409979,632.1967758749961,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6626536249969,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,634.0065938749976,,left,0,0.44822212500002934,634.4893239579978,634.4893239579978,634.4893239579978,634.4893239579978,634.4893239579978,634.4893239579978,634.4893239579978,634.4893239579978,634.9835671659966,634.9835671659966,635.0155989159975,636.4520164159985,636.4520164159985,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.477713332999,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,636.7959585829958,,left,0,0.36778808400413254,637.2092447499963,637.2092447499963,637.2092447499963,637.2092447499963,637.2092447499963,637.2092447499963,637.2092447499963,637.2092447499963,637.6976714159973,637.6976714159973,637.7297032909992,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.1925926249969,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,639.5162583749989,,left,0,0.31575641699600965,639.8707837499969,639.8707837499969,639.8707837499969,639.8707837499969,639.8707837499969,639.8707837499969,639.8707837499969,639.8707837499969,640.3612184579979,640.3612184579979,640.3932788329985,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.8585970829954,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,642.1822319999992,,left,0,0.24529687500034925,642.4597245409968,642.4597245409968,642.4597245409968,642.4597245409968,642.4597245409968,642.4597245409968,642.4597245409968,642.4597245409968,642.9498092909998,642.9498092909998,642.9819218749981,644.4195193749983,644.4195193749983,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.4441562079955,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,644.7620766249966,,left,0,0.41075795899814693,645.2075753749959,645.2075753749959,645.2075753749959,645.2075753749959,645.2075753749959,645.2075753749959,645.2075753749959,645.2075753749959,645.6944993329962,645.6944993329962,645.7265007909955,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.193316500001,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,647.5235483750002,,left,0,0.2670357079987298,647.8234987499964,647.8234987499964,647.8234987499964,647.8234987499964,647.8234987499964,647.8234987499964,647.8234987499964,647.8234987499964,648.3140802909984,648.3140802909984,648.3461874999994,649.7831234999976,649.7831234999976,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.7973157079978,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,650.1241279999958,,left,0,0.2409338750076131,650.3978795829971,650.3978795829971,650.3978795829971,650.3978795829971,650.3978795829971,650.3978795829971,650.3978795829971,650.3978795829971,650.8900369159965,650.8900369159965,650.9220893329984,652.361246374996,652.361246374996,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.3819132909994,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,652.7811435830008,,left,0,0.11796254100045189,652.9325609160005,652.9325609160005,652.9325609160005,652.9325609160005,652.9325609160005,652.9325609160005,652.9325609160005,652.9325609160005,653.4245078329986,653.4245078329986,653.456445666001,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.9241518330018,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,655.2199989579967,,left,0,0.27482637500361307,655.5262562499993,655.5262562499993,655.5262562499993,655.5262562499993,655.5262562499993,655.5262562499993,655.5262562499993,655.5262562499993,656.0106432079992,656.0106432079992,656.0426880829982,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5138145000019,657.846848000001,657.846848000001,657.846848000001,657.846848000001,657.846848000001,657.846848000001,657.846848000001,657.846848000001,657.846848000001,657.846848000001,,left,0,0.24702850000176113,658.1307193749963,658.1307193749963,658.1307193749963,658.1307193749963,658.1307193749963,658.1307193749963,658.1307193749963,658.1307193749963,658.6179699579952,658.6179699579952,658.6499946249969,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1182387500012,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,660.4249382080015,,right,0,0.5649552079994464,661.0208248749987,661.0208248749987,661.0208248749987,661.0208248749987,661.0208248749987,661.0208248749987,661.0208248749987,661.0208248749987,661.507370583,661.507370583,661.5393584580015,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,2,2,3,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0025449999957,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,663.3249817499964,,right,0,0.5811501249991124,663.9408334999971,663.9408334999971,663.9408334999971,663.9408334999971,663.9408334999971,663.9408334999971,663.9408334999971,663.9408334999971,664.4277747910019,664.4277747910019,664.459632207996,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.6623808329969,681.6725864580003,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,682.0301497499968,684.0030809160016,left,0,3.5170417909976095,685.5920883329964,685.5920883329964,685.5920883329964,685.5920883329964,685.5920883329964,685.5920883329964,685.5920883329964,685.5920883329964,686.0796409579998,686.0796409579998,686.111825,687.5467313749978,687.5467313749978,665.9610052079952,665.9610052079952,665.9610052079952,0.019375084004423115,665.9610052079952,665.9610052079952,5.0,5.94722579199879,"[0.2249786142001711, 0.0213857998289136, 0.02480752780153978, 0.009409751924721984, 0.4234388366124893]","[-0.00213857998289136, -0.3075278015397776, -0.306672369546621, -0.29897348160821213, -0.3006843455945252]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[5.853581374998612, 8.064337333002186, 8.916473416997178, 11.29587754199747, 13.722997249999025]",['validate'],1.0,11.517241292000108,,,,,,,681.6725864580003,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
