trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,97.95280999999522,97.95280999999522,space,15.832694833006826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768376,001,A,2023-07-03_10h29.38.992,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.83270916699985,113.83270916699985,space,0.12223050000466174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768376,001,A,2023-07-03_10h29.38.992,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.96252904200082,113.96252904200082,space,0.17779433300893288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768376,001,A,2023-07-03_10h29.38.992,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,114.16290895799466,space,0.5025056240119739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768376,001,A,2023-07-03_10h29.38.992,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.67620866699872,116.70641224999417,116.70641224999417,118.69997204199899,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,118.99831404200086,left,0,0.46471466600632994,119.53209933299513,119.53209933299513,119.53209933299513,119.53209933299513,119.53209933299513,119.53209933299513,119.53209933299513,119.53209933299513,119.99109250000038,119.99109250000038,120.05580508300045,,,,,,,,
