trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,21.553483666997636,21.553483666997636,space,1.5494571250019362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032879,001,A,2023-05-11_11h01.02.438,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,23.14551729199593,23.14551729199593,space,0.12050541600910947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032879,001,A,2023-05-11_11h01.02.438,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,23.274393083993345,23.274393083993345,space,0.16268620800110511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032879,001,A,2023-05-11_11h01.02.438,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,23.453720334000536,space,0.3648189999948954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032879,001,A,2023-05-11_11h01.02.438,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.834678458995768,25.84991849999642,25.84991849999642,27.849290250000195,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,28.239360291991034,left,0,0.2766774999909103,28.566224249996594,28.566224249996594,28.566224249996594,28.566224249996594,28.566224249996594,28.566224249996594,28.566224249996594,28.566224249996594,29.041854708993924,29.041854708993924,29.105138624989195,30.51529016699351,30.51529016699351,30.583957124996232,30.583957124996232,30.583957124996232,0.017594791992451064,30.583957124996232,30.583957124996232,,,,,,,,
