trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.127837167005055,10.127837167005055,10.127837167005055,10.127837167005055,10.127837167005055,10.127837167005055,10.127837167005055,10.127837167005055,0.0023725829960312694,22.239799792005215,4.0,8.137627124990104,3.0,9.84750125001301,2.0,10.784101166995242,2.0055545269394557,12.134452458005399,0.034623217922606926,-0.39613034623217924,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112035,001,A,2023-04-13_16h18.32.655,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.08238487498602,23.08238487498602,space,0.6070972080051433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112035,001,A,2023-04-13_16h18.32.655,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.722613041987643,23.722613041987643,space,0.14356741603114642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112035,001,A,2023-04-13_16h18.32.655,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.87434516698704,23.87434516698704,space,0.21966150001389906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112035,001,A,2023-04-13_16h18.32.655,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,24.112638958002208,space,0.31792154102004133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112035,001,A,2023-04-13_16h18.32.655,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.448476916993968,26.46494445798453,26.46494445798453,28.472468541993294,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,28.813418000005186,right,0,1.4899927070073318,30.401358125003753,30.401358125003753,30.401358125003753,30.401358125003753,30.401358125003753,30.401358125003753,30.401358125003753,30.401358125003753,30.825673207989894,30.825673207989894,30.930352708004648,32.3475449999969,32.3475449999969,32.3475449999969,0.005254084011539817,32.3475449999969,32.3475449999969,,,,,,,,
