trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,24.300335584001004,24.300335584001004,24.300335584001004,24.300335584001004,24.300335584001004,24.300335584001004,24.300335584001004,24.300335584001004,0.002984375001688022,29.5344998340006,4.0,2.764932375001081,2.0,3.6987270839999837,2.0,4.3644843340007355,2.003703017959637,5.26124254199749,0.0010183299389002036,-0.3910386965376782,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668750,001,A,2023-04-24_17h13.30.010,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15475512500052,30.15475512500052,space,1.013254790999781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668750,001,A,2023-04-24_17h13.30.010,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.21823491700343,31.21823491700343,space,0.12857283199628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668750,001,A,2023-04-24_17h13.30.010,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.370173167000758,31.370173167000758,space,0.17935287499858532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668750,001,A,2023-04-24_17h13.30.010,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,31.563367084003403,space,0.16827949899743544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668750,001,A,2023-04-24_17h13.30.010,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.739834500000143,33.748925834002875,33.748925834002875,44.32192662500165,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,44.64083566699992,right,0,0.319438831997104,44.99317070899997,44.99317070899997,44.99317070899997,44.99317070899997,44.99317070899997,44.99317070899997,44.99317070899997,44.99317070899997,45.488182209002844,45.488182209002844,45.518763584001135,46.96046770900284,46.96046770900284,47.02304462500251,47.02304462500251,47.02304462500251,0.013935916998889297,47.02304462500251,47.02304462500251,,,,,,,,
