trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.80320725000638,11.80320725000638,space,3.2714572499826318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632567,001,A,2023-05-10_11h22.26.871,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,15.114831750004669,15.114831750004669,space,0.1338627499935683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632567,001,A,2023-05-10_11h22.26.871,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,15.267251792000025,15.267251792000025,space,0.15109929197933525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632567,001,A,2023-05-10_11h22.26.871,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,15.450300666998373,space,0.3015734989894554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632567,001,A,2023-05-10_11h22.26.871,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.764413249999052,17.788706584004103,19.7867145420023,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,20.14514095900813,right,0,1.21258687399677,21.42249150000862,21.42249150000862,21.42249150000862,21.42249150000862,21.42249150000862,21.42249150000862,21.42249150000862,21.42249150000862,21.90075691700622,21.90075691700622,21.96370858400769,23.447254708997207,23.447254708997207,23.447254708997207,0.026231666997773573,23.447254708997207,23.447254708997207,,,,,,,,
