trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,12.206259249998766,12.206259249998766,12.206259249998766,12.206259249998766,12.206259249998766,12.206259249998766,12.206259249998766,12.206259249998766,0.003069542000957881,16.903593125000043,4.0,2.2358501670005353,2.0,2.940013250001357,3.0,3.691138750000391,2.020366598778004,4.719754708999972,0.003054989816700611,-0.3879837067209776,1,0,0,nextButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408443,001,A,2023-04-24_16h40.20.318,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.50096887499967,17.50096887499967,space,0.8645725420010422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408443,001,A,2023-04-24_16h40.20.318,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.405818249999356,18.405818249999356,space,0.15317212500121968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408443,001,A,2023-04-24_16h40.20.318,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.588724332999846,18.588724332999846,space,0.06925870800114353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408443,001,A,2023-04-24_16h40.20.318,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,18.66788104099942,space,0.11399954200169304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408443,001,A,2023-04-24_16h40.20.318,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.78795345799881,20.80072645799919,20.80072645799919,49.39808458299922,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,49.71768270800021,25.11011333299939,left,0,0.7927316250006697,50.54364145799991,50.54364145799991,50.54364145799991,50.54364145799991,50.54364145799991,50.54364145799991,50.54364145799991,50.54364145799991,51.02830633299891,51.02830633299891,51.05889224999919,43.82508641599998,43.82508641599998,,,,,,,,
