trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,11.078949500006274,11.078949500006274,space,0.6925933330057887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110439,001,A,2023-05-10_11h42.02.065,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.821756500008632,11.821756500008632,space,0.1157460840040585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110439,001,A,2023-05-10_11h42.02.065,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.961313499996322,11.961313499996322,space,0.1809337920130929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110439,001,A,2023-05-10_11h42.02.065,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,12.159320167003898,space,0.38421475001086947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110439,001,A,2023-05-10_11h42.02.065,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.555304583001998,14.56747679199907,14.56747679199907,16.578187958002673,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,16.95439283300948,right,0,0.6643457080062944,17.666771125004743,17.666771125004743,17.666771125004743,17.666771125004743,17.666771125004743,17.666771125004743,17.666771125004743,17.666771125004743,18.14473766699666,18.14473766699666,18.20836779200181,,,,,,,,
