trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,11.782113583991304,11.782113583991304,space,0.4113703750044806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877215,001,A,2023-05-11_10h59.28.746,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,12.220914208999602,12.220914208999602,space,0.26552779199846555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877215,001,A,2023-05-11_10h59.28.746,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,12.508300499990582,12.508300499990582,space,0.24958137499925215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877215,001,A,2023-05-11_10h59.28.746,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,12.779929499985883,space,0.5291857080010232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877215,001,A,2023-05-11_10h59.28.746,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.318851874995744,15.34848891699221,17.348211291988264,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,17.72606854198966,left,0,0.24001641699578613,18.016945083989413,18.016945083989413,18.016945083989413,18.016945083989413,18.016945083989413,18.016945083989413,18.016945083989413,18.016945083989413,18.4951006249903,18.4951006249903,18.55759899999248,19.9641877499962,19.9641877499962,20.032527833987842,20.032527833987842,20.032527833987842,0.014087875009863637,20.032527833987842,20.032527833987842,,,,,,,,
