trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,impact,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.158534374997544,11.158534374997544,space,1.009157000000414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702449,001,A,2023-07-04_14h36.11.927,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.202913082997839,12.202913082997839,space,0.28059420899808174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702449,001,A,2023-07-04_14h36.11.927,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.492645207996247,12.492645207996247,space,0.23932249999779742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702449,001,A,2023-07-04_14h36.11.927,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,12.756371457995556,space,0.5189044590006233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702449,001,A,2023-07-04_14h36.11.927,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,26.344344832999923,space,0.7863088329977472,13.289539582998259,15.299667541999952,15.299667541999952,17.331286249995173,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,17.666433999998844,left,0,1.0224187499989057,18.740732916994602,18.740732916994602,18.740732916994602,18.740732916994602,18.740732916994602,18.740732916994602,18.740732916994602,18.740732916994602,19.21217291699577,19.21217291699577,19.264375041995663,20.767677291994914,20.767677291994914,20.767677291994914,0.01448970799538074,20.767677291994914,20.767677291994914,-1.0,1.5883705410014954,"[-0.03165098374679213, 0.03507271171941831, 0.37553464499572287]","[0.008126603934987169, -0.2921300256629598, -0.3092386655260907]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.4627204589996836, 2.220615292004368, 2.801253917001304]",['validate'],0.850727117194183,2.3288525410025613,23.516172249997908,23.516172249997908,space,0.8185911669934285,24.347846500000742,26.344344832999923,702449,001,A,2023-07-04_14h36.11.927,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14822129199456,29.154454625000653,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,29.4745295419998,right,0,0.3023945419990923,29.808943291995092,29.808943291995092,29.808943291995092,29.808943291995092,29.808943291995092,29.808943291995092,29.808943291995092,29.808943291995092,30.29423458299425,30.29423458299425,30.319980249994842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
