trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,Condition,bern_param_play,bern_param_not_play,dP,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,ext_pos_image,dom_pos_image,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,11.897535000010976,11.897535000010976,right,0.39869654198992066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980644,001,A,2023-05-10_11h23.27.759,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.348017666008673,12.348017666008673,space,1.1044450419867644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980644,001,A,2023-05-10_11h23.27.759,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.466892541007837,13.466892541007837,space,0.4336250829946948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980644,001,A,2023-05-10_11h23.27.759,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,13.928180166010861,space,0.5366432500013616,,,,,,,,,,,,,,,,,,980644,001,A,2023-05-10_11h23.27.759,vb_task_exp_1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.477472541009774,16.494053166010417,16.494053166010417,18.491355833000853,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,18.85705995801254,right,0,0.8721247499925084,,,,,,,,
